# Portcard 		 FEC 	 tkFEC 		 ring 	 ccu 	 I2C_channel 	 Module 			 POH 	 module_channel 	 FED
FPix_BmO_D2_PRT1 	 16 	 tkfec3 	 0x0 	 0x7b 	 0x11 	 FPix_BmO_D2_BLD14_PNL2_RNG2		 A 	 8 			 1337
FPix_BmO_D2_PRT1 	 16 	 tkfec3 	 0x0 	 0x7b 	 0x11 	 FPix_BmO_D2_BLD14_PNL2_RNG2		 B 	 8 			 1337
FPix_BmO_D2_PRT1 	 16 	 tkfec3 	 0x0 	 0x7b 	 0x11 	 FPix_BmO_D2_BLD17_PNL1_RNG2		 A 	 7 			 1338
FPix_BmO_D2_PRT1 	 16 	 tkfec3 	 0x0 	 0x7b 	 0x11 	 FPix_BmO_D2_BLD17_PNL1_RNG2		 B 	 7 			 1338
FPix_BmO_D2_PRT1 	 16 	 tkfec3 	 0x0 	 0x7b 	 0x11 	 FPix_BmO_D2_BLD16_PNL1_RNG2		 A 	 5 			 1338
FPix_BmO_D2_PRT1 	 16 	 tkfec3 	 0x0 	 0x7b 	 0x11 	 FPix_BmO_D2_BLD16_PNL1_RNG2		 B 	 5 			 1338
FPix_BmO_D2_PRT1 	 16 	 tkfec3 	 0x0 	 0x7b 	 0x11 	 FPix_BmO_D2_BLD15_PNL1_RNG2		 A 	 3 			 1337
FPix_BmO_D2_PRT1 	 16 	 tkfec3 	 0x0 	 0x7b 	 0x11 	 FPix_BmO_D2_BLD15_PNL1_RNG2		 B 	 3 			 1337
FPix_BmO_D2_PRT1 	 16 	 tkfec3 	 0x0 	 0x7b 	 0x11 	 FPix_BmO_D2_BLD14_PNL1_RNG2		 A 	 1 			 1337
FPix_BmO_D2_PRT1 	 16 	 tkfec3 	 0x0 	 0x7b 	 0x11 	 FPix_BmO_D2_BLD14_PNL1_RNG2		 B 	 1 			 1337
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD8_PNL2_RNG1		 A 	 13 			 1336
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD8_PNL2_RNG1		 B 	 13 			 1336
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD7_PNL2_RNG1		 A 	 9 			 1335
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD7_PNL2_RNG1		 B 	 9 			 1335
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD8_PNL1_RNG1		 A 	 6 			 1336
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD8_PNL1_RNG1		 B 	 6 			 1336
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD7_PNL1_RNG1		 A 	 2 			 1335
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD7_PNL1_RNG1		 B 	 2 			 1335
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD13_PNL2_RNG2		 A 	 14 			 1337
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD13_PNL2_RNG2		 B 	 14 			 1337
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD12_PNL2_RNG2		 A 	 12 			 1336
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD12_PNL2_RNG2		 B 	 12 			 1336
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD11_PNL2_RNG2		 A 	 11 			 1336
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD11_PNL2_RNG2		 B 	 11 			 1336
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD10_PNL2_RNG2		 A 	 10 			 1336
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD10_PNL2_RNG2		 B 	 10 			 1336
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD9_PNL2_RNG2		 A 	 8 			 1335
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD9_PNL2_RNG2		 B 	 8 			 1335
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD13_PNL1_RNG2		 A 	 7 			 1337
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD13_PNL1_RNG2		 B 	 7 			 1337
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD12_PNL1_RNG2		 A 	 5 			 1336
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD12_PNL1_RNG2		 B 	 5 			 1336
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD11_PNL1_RNG2		 A 	 4 			 1336
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD11_PNL1_RNG2		 B 	 4 			 1336
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD10_PNL1_RNG2		 A 	 3 			 1336
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD10_PNL1_RNG2		 B 	 3 			 1336
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD9_PNL1_RNG2		 A 	 1 			 1335
FPix_BmO_D2_PRT2 	 16 	 tkfec3 	 0x0 	 0x7c 	 0x11 	 FPix_BmO_D2_BLD9_PNL1_RNG2		 B 	 1 			 1335
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD6_PNL2_RNG1		 A 	 13 			 1335
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD6_PNL2_RNG1		 B 	 13 			 1335
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD5_PNL2_RNG1		 A 	 11 			 1334
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD5_PNL2_RNG1		 B 	 11 			 1334
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD4_PNL2_RNG1		 A 	 9 			 1334
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD4_PNL2_RNG1		 B 	 9 			 1334
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD6_PNL1_RNG1		 A 	 6 			 1335
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD6_PNL1_RNG1		 B 	 6 			 1335
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD5_PNL1_RNG1		 A 	 4 			 1334
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD5_PNL1_RNG1		 B 	 4 			 1334
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD4_PNL1_RNG1		 A 	 2 			 1334
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD4_PNL1_RNG1		 B 	 2 			 1334
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD8_PNL2_RNG2		 A 	 14 			 1335
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD8_PNL2_RNG2		 B 	 14 			 1335
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD7_PNL2_RNG2		 A 	 12 			 1334
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD7_PNL2_RNG2		 B 	 12 			 1334
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD6_PNL2_RNG2		 A 	 10 			 1334
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD6_PNL2_RNG2		 B 	 10 			 1334
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD5_PNL2_RNG2		 A 	 8 			 1333
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD5_PNL2_RNG2		 B 	 8 			 1333
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD8_PNL1_RNG2		 A 	 7 			 1335
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD8_PNL1_RNG2		 B 	 7 			 1335
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD7_PNL1_RNG2		 A 	 5 			 1334
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD7_PNL1_RNG2		 B 	 5 			 1334
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD6_PNL1_RNG2		 A 	 3 			 1334
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD6_PNL1_RNG2		 B 	 3 			 1334
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD5_PNL1_RNG2		 A 	 1 			 1333
FPix_BmO_D2_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x11 	 FPix_BmO_D2_BLD5_PNL1_RNG2		 B 	 1 			 1333
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD3_PNL2_RNG1		 A 	 13 			 1333
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD3_PNL2_RNG1		 B 	 13 			 1333
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD2_PNL2_RNG1		 A 	 11 			 1332
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD2_PNL2_RNG1		 B 	 11 			 1332
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD1_PNL2_RNG1		 A 	 9 			 1332
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD1_PNL2_RNG1		 B 	 9 			 1332
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD3_PNL1_RNG1		 A 	 6 			 1333
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD3_PNL1_RNG1		 B 	 6 			 1333
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD2_PNL1_RNG1		 A 	 4 			 1332
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD2_PNL1_RNG1		 B 	 4 			 1332
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD1_PNL1_RNG1		 A 	 2 			 1332
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD1_PNL1_RNG1		 B 	 2 			 1332
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD4_PNL2_RNG2		 A 	 14 			 1333
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD4_PNL2_RNG2		 B 	 14 			 1333
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD3_PNL2_RNG2		 A 	 12 			 1333
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD3_PNL2_RNG2		 B 	 12 			 1333
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD2_PNL2_RNG2		 A 	 10 			 1332
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD2_PNL2_RNG2		 B 	 10 			 1332
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD1_PNL2_RNG2		 A 	 8 			 1332
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD1_PNL2_RNG2		 B 	 8 			 1332
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD4_PNL1_RNG2		 A 	 7 			 1333
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD4_PNL1_RNG2		 B 	 7 			 1333
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD3_PNL1_RNG2		 A 	 5 			 1333
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD3_PNL1_RNG2		 B 	 5 			 1333
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD2_PNL1_RNG2		 A 	 3 			 1332
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD2_PNL1_RNG2		 B 	 3 			 1332
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD1_PNL1_RNG2		 A 	 1 			 1332
FPix_BmO_D2_PRT4 	 15 	 tkfec3 	 0x0 	 0x7d 	 0x11 	 FPix_BmO_D2_BLD1_PNL1_RNG2		 B 	 1 			 1332
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD11_PNL2_RNG1		 A 	 13 			 1338
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD11_PNL2_RNG1		 B 	 13 			 1338
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD10_PNL2_RNG1		 A 	 11 			 1338
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD10_PNL2_RNG1		 B 	 11 			 1338
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD9_PNL2_RNG1		 A 	 9 			 1337
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD9_PNL2_RNG1		 B 	 9 			 1337
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD11_PNL1_RNG1		 A 	 6 			 1338
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD11_PNL1_RNG1		 B 	 6 			 1338
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD10_PNL1_RNG1		 A 	 4 			 1338
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD10_PNL1_RNG1		 B 	 4 			 1338
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD9_PNL1_RNG1		 A 	 2 			 1337
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD9_PNL1_RNG1		 B 	 2 			 1337
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD17_PNL2_RNG2		 A 	 14 			 1338
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD17_PNL2_RNG2		 B 	 14 			 1338
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD16_PNL2_RNG2		 A 	 12 			 1338
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD16_PNL2_RNG2		 B 	 12 			 1338
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD15_PNL2_RNG2		 A 	 10 			 1337
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD15_PNL2_RNG2		 B 	 10 			 1337
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD14_PNL2_RNG2		 A 	 8 			 1337
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD14_PNL2_RNG2		 B 	 8 			 1337
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD17_PNL1_RNG2		 A 	 7 			 1338
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD17_PNL1_RNG2		 B 	 7 			 1338
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD16_PNL1_RNG2		 A 	 5 			 1338
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD16_PNL1_RNG2		 B 	 5 			 1338
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD15_PNL1_RNG2		 A 	 3 			 1337
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD15_PNL1_RNG2		 B 	 3 			 1337
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD14_PNL1_RNG2		 A 	 1 			 1337
FPix_BmO_D3_PRT1 	 15 	 tkfec3 	 0x0 	 0x7b 	 0x12 	 FPix_BmO_D3_BLD14_PNL1_RNG2		 B 	 1 			 1337
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD8_PNL2_RNG1		 A 	 13 			 1336
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD8_PNL2_RNG1		 B 	 13 			 1336
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD7_PNL2_RNG1		 A 	 9 			 1335
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD7_PNL2_RNG1		 B 	 9 			 1335
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD8_PNL1_RNG1		 A 	 6 			 1336
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD8_PNL1_RNG1		 B 	 6 			 1336
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD7_PNL1_RNG1		 A 	 2 			 1335
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD7_PNL1_RNG1		 B 	 2 			 1335
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD13_PNL2_RNG2		 A 	 14 			 1337
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD13_PNL2_RNG2		 B 	 14 			 1337
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD12_PNL2_RNG2		 A 	 12 			 1336
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD12_PNL2_RNG2		 B 	 12 			 1336
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD11_PNL2_RNG2		 A 	 11 			 1336
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD11_PNL2_RNG2		 B 	 11 			 1336
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD10_PNL2_RNG2		 A 	 10 			 1336
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD10_PNL2_RNG2		 B 	 10 			 1336
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD9_PNL2_RNG2		 A 	 8 			 1335
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD9_PNL2_RNG2		 B 	 8 			 1335
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD13_PNL1_RNG2		 A 	 7 			 1337
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD13_PNL1_RNG2		 B 	 7 			 1337
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD12_PNL1_RNG2		 A 	 5 			 1336
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD12_PNL1_RNG2		 B 	 5 			 1336
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD11_PNL1_RNG2		 A 	 4 			 1336
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD11_PNL1_RNG2		 B 	 4 			 1336
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD10_PNL1_RNG2		 A 	 3 			 1336
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD10_PNL1_RNG2		 B 	 3 			 1336
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD9_PNL1_RNG2		 A 	 1 			 1335
FPix_BmO_D3_PRT2 	 15 	 tkfec3 	 0x0 	 0x7c 	 0x12 	 FPix_BmO_D3_BLD9_PNL1_RNG2		 B 	 1 			 1335
FPix_BmO_D3_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x12 	 FPix_BmO_D3_BLD6_PNL2_RNG1		 A 	 13 			 1335
FPix_BmO_D3_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x12 	 FPix_BmO_D3_BLD6_PNL2_RNG1		 B 	 13 			 1335
FPix_BmO_D3_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x12 	 FPix_BmO_D3_BLD5_PNL2_RNG1		 A 	 11 			 1334
FPix_BmO_D3_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x12 	 FPix_BmO_D3_BLD5_PNL2_RNG1		 B 	 11 			 1334
FPix_BmO_D3_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x12 	 FPix_BmO_D3_BLD4_PNL2_RNG1		 A 	 9 			 1334
FPix_BmO_D3_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x12 	 FPix_BmO_D3_BLD4_PNL2_RNG1		 B 	 9 			 1334
FPix_BmO_D3_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x12 	 FPix_BmO_D3_BLD6_PNL1_RNG1		 A 	 6 			 1335
FPix_BmO_D3_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x12 	 FPix_BmO_D3_BLD6_PNL1_RNG1		 B 	 6 			 1335
FPix_BmO_D3_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x12 	 FPix_BmO_D3_BLD5_PNL1_RNG1		 A 	 4 			 1334
FPix_BmO_D3_PRT3 	 15 	 tkfec3 	 0x0 	 0x7e 	 0x12 	 FPix_BmO_D3_BLD5_PNL1_RNG1		 B 	 4 			 1334
